epoch,batch,pi_loss,v_loss,total_loss,timestamp
1,1,6.267817497253418,0.11981771886348724,6.387635216116905,2025-03-28 18:18:25.994768
1,2,6.048879623413086,0.11447510123252869,6.163354724645615,2025-03-28 18:18:30.737385
1,3,6.185346603393555,0.17187760770320892,6.357224211096764,2025-03-28 18:18:35.333189
1,4,6.161693572998047,0.17072471976280212,6.332418292760849,2025-03-28 18:18:39.908053
1,5,6.017963886260986,0.10974343121051788,6.127707317471504,2025-03-28 18:18:44.440054
1,6,5.966066360473633,0.16148726642131805,6.127553626894951,2025-03-28 18:18:48.888791
1,7,5.758439064025879,0.059729114174842834,5.818168178200722,2025-03-28 18:18:53.397822
1,8,5.476743221282959,0.21814888715744019,5.694892108440399,2025-03-28 18:18:57.960985
1,9,5.582963466644287,0.13842889666557312,5.72139236330986,2025-03-28 18:19:02.471596
1,10,5.497556686401367,0.12510445713996887,5.622661143541336,2025-03-28 18:19:06.963810
1,11,4.777078628540039,0.0742235854268074,4.8513022139668465,2025-03-28 18:19:11.410005
1,12,4.9721269607543945,0.11040887236595154,5.082535833120346,2025-03-28 18:19:15.900569
1,13,4.589365005493164,0.1252966970205307,4.714661702513695,2025-03-28 18:19:20.346014
1,14,4.545177459716797,0.15730315446853638,4.702480614185333,2025-03-28 18:19:24.854900
1,15,4.426395893096924,0.07786808907985687,4.504263982176781,2025-03-28 18:19:29.371657
1,16,4.217162609100342,0.07827962934970856,4.29544223845005,2025-03-28 18:19:33.922288
1,17,3.9035887718200684,0.11159874498844147,4.01518751680851,2025-03-28 18:19:38.482226
1,18,4.082764625549316,0.09083815664052963,4.173602782189846,2025-03-28 18:19:43.072472
1,19,3.8880202770233154,0.07410481572151184,3.9621250927448273,2025-03-28 18:19:47.616666
1,20,3.8393709659576416,0.1054946780204773,3.944865643978119,2025-03-28 18:19:52.226325
1,21,3.648068904876709,0.11688850820064545,3.7649574130773544,2025-03-28 18:19:56.738590
1,22,4.017810821533203,0.1320025771856308,4.149813398718834,2025-03-28 18:20:01.349895
1,23,4.02807092666626,0.11084091663360596,4.138911843299866,2025-03-28 18:20:05.905454
1,24,3.8032779693603516,0.18733330070972443,3.990611270070076,2025-03-28 18:20:10.343690
1,25,3.520726203918457,0.06540562212467194,3.586131826043129,2025-03-28 18:20:14.829496
1,26,3.9641528129577637,0.173566997051239,4.137719810009003,2025-03-28 18:20:19.317640
1,27,3.6843795776367188,0.11899634450674057,3.8033759221434593,2025-03-28 18:20:23.747376
1,28,3.7158985137939453,0.1253519356250763,3.8412504494190216,2025-03-28 18:20:28.188949
1,29,4.030394554138184,0.09322676807641983,4.123621322214603,2025-03-28 18:20:32.652379
1,30,4.0390801429748535,0.1963866651058197,4.235466808080673,2025-03-28 18:20:37.261024
1,31,3.813323497772217,0.08229120820760727,3.895614705979824,2025-03-28 18:20:41.753042
1,32,3.8266162872314453,0.09374477714300156,3.920361064374447,2025-03-28 18:20:46.282760
1,33,3.8762476444244385,0.18719083070755005,4.0634384751319885,2025-03-28 18:20:50.815321
1,34,3.4504356384277344,0.1079891175031662,3.5584247559309006,2025-03-28 18:20:55.343135
1,35,3.9421472549438477,0.13439440727233887,4.0765416622161865,2025-03-28 18:20:59.795666
1,36,3.9502713680267334,0.16909125447273254,4.119362622499466,2025-03-28 18:21:04.287419
1,37,3.7119522094726562,0.16603238880634308,3.8779845982789993,2025-03-28 18:21:08.826953
1,38,3.590036392211914,0.14016655087471008,3.730202943086624,2025-03-28 18:21:13.310381
1,39,4.188189506530762,0.14062391221523285,4.328813418745995,2025-03-28 18:21:17.774275
1,40,3.7318038940429688,0.10871632397174835,3.840520218014717,2025-03-28 18:21:22.223298
1,41,3.8362579345703125,0.14120234549045563,3.977460280060768,2025-03-28 18:21:26.787301
1,42,4.033526420593262,0.13961556553840637,4.173141986131668,2025-03-28 18:21:31.273709
1,43,3.878748893737793,0.20318108797073364,4.081929981708527,2025-03-28 18:21:35.767097
1,44,3.5507214069366455,0.1424882411956787,3.693209648132324,2025-03-28 18:21:40.250812
1,45,3.8979604244232178,0.06668287515640259,3.9646432995796204,2025-03-28 18:21:44.806374
1,46,3.577098846435547,0.09948019683361053,3.6765790432691574,2025-03-28 18:21:49.344601
1,47,4.197063446044922,0.07849644124507904,4.275559887290001,2025-03-28 18:21:53.873994
1,48,3.9974966049194336,0.15821731090545654,4.15571391582489,2025-03-28 18:21:58.410500
1,49,3.5460286140441895,0.2560689449310303,3.8020975589752197,2025-03-28 18:22:02.906361
1,50,3.590911626815796,0.11105529963970184,3.7019669264554977,2025-03-28 18:22:07.319901
1,51,3.891395092010498,0.15670804679393768,4.048103138804436,2025-03-28 18:22:11.725775
1,52,3.5590338706970215,0.09567873179912567,3.654712602496147,2025-03-28 18:22:16.151200
1,53,3.7004904747009277,0.16975073516368866,3.8702412098646164,2025-03-28 18:22:20.621285
1,54,3.932147979736328,0.1336754858493805,4.065823465585709,2025-03-28 18:22:25.137781
1,55,3.927879571914673,0.11611908674240112,4.043998658657074,2025-03-28 18:22:29.641236
1,56,3.77190899848938,0.11803432554006577,3.8899433240294456,2025-03-28 18:22:34.174039
2,1,3.7936692237854004,0.19150210916996002,3.9851713329553604,2025-03-28 18:22:40.657600
2,2,3.790339946746826,0.12418787181377411,3.9145278185606003,2025-03-28 18:22:45.198015
2,3,3.5350632667541504,0.1558963805437088,3.690959647297859,2025-03-28 18:22:49.651404
2,4,3.66452693939209,0.12618973851203918,3.790716677904129,2025-03-28 18:22:54.109488
