epoch,batch,pi_loss,v_loss,total_loss,timestamp
2,6,3.9575681686401367,0.1514447033405304,4.109012871980667,2025-03-31 17:00:03.439415
2,7,3.9213294982910156,0.18830905854701996,4.109638556838036,2025-03-31 17:00:07.912395
2,8,3.720341205596924,0.18566806614398956,3.9060092717409134,2025-03-31 17:00:12.387928
2,9,3.860285520553589,0.1271059513092041,3.987391471862793,2025-03-31 17:00:16.944515
2,10,4.059750556945801,0.1440836489200592,4.20383420586586,2025-03-31 17:00:21.459464
2,11,4.0492658615112305,0.187238410115242,4.2365042716264725,2025-03-31 17:00:25.950150
2,12,3.9768078327178955,0.21751615405082703,4.1943239867687225,2025-03-31 17:00:30.435162
2,13,4.260558128356934,0.22155292332172394,4.4821110516786575,2025-03-31 17:00:35.004361
2,14,3.749797821044922,0.22177213430404663,3.9715699553489685,2025-03-31 17:00:39.527866
2,15,3.9484055042266846,0.1950676441192627,4.143473148345947,2025-03-31 17:00:44.090953
2,16,3.966423511505127,0.13051415979862213,4.096937671303749,2025-03-31 17:00:48.629115
2,17,4.1825737953186035,0.14419148862361908,4.326765283942223,2025-03-31 17:00:53.165738
2,18,4.247611999511719,0.1711852103471756,4.418797209858894,2025-03-31 17:00:57.701501
2,19,3.6961512565612793,0.1706056147813797,3.866756871342659,2025-03-31 17:01:02.161904
2,20,4.042942047119141,0.187892347574234,4.230834394693375,2025-03-31 17:01:06.617131
2,21,4.057655334472656,0.1669444590806961,4.224599793553352,2025-03-31 17:01:11.131502
2,22,4.101027488708496,0.1752794086933136,4.27630689740181,2025-03-31 17:01:15.657677
2,23,3.781273126602173,0.1737743318080902,3.955047458410263,2025-03-31 17:01:20.152620
2,24,3.966918468475342,0.19792050123214722,4.164838969707489,2025-03-31 17:01:24.646837
2,25,3.913198947906494,0.22006681561470032,4.1332657635211945,2025-03-31 17:01:29.144169
2,26,3.6343154907226562,0.18833015859127045,3.8226456493139267,2025-03-31 17:01:33.645586
2,27,3.754833221435547,0.20629064738750458,3.9611238688230515,2025-03-31 17:01:38.179865
2,28,4.116783142089844,0.2106061726808548,4.3273893147706985,2025-03-31 17:01:42.738670
2,29,3.6166892051696777,0.22028464078903198,3.8369738459587097,2025-03-31 17:01:47.315378
2,30,3.797616481781006,0.08017975091934204,3.877796232700348,2025-03-31 17:01:51.859085
2,31,4.011500358581543,0.0759371891617775,4.0874375477433205,2025-03-31 17:01:56.460832
2,32,3.667127847671509,0.15796895325183868,3.8250968009233475,2025-03-31 17:02:01.060109
2,33,3.5858616828918457,0.23378387093544006,3.8196455538272858,2025-03-31 17:02:05.582553
2,34,3.973111867904663,0.11452485620975494,4.087636724114418,2025-03-31 17:02:10.154938
2,35,4.121284008026123,0.1595616340637207,4.280845642089844,2025-03-31 17:02:14.737677
2,36,3.842644214630127,0.15538296103477478,3.9980271756649017,2025-03-31 17:02:19.268710
2,37,4.227791786193848,0.18790245056152344,4.415694236755371,2025-03-31 17:02:23.779851
2,38,3.9021596908569336,0.1080281138420105,4.010187804698944,2025-03-31 17:02:28.276592
2,39,3.870054244995117,0.18780262768268585,4.057856872677803,2025-03-31 17:02:32.828177
2,40,3.691133499145508,0.18551990389823914,3.876653403043747,2025-03-31 17:02:37.434178
2,41,3.820627212524414,0.15856678783893585,3.97919400036335,2025-03-31 17:02:42.016240
2,42,4.108598709106445,0.23189756274223328,4.340496271848679,2025-03-31 17:02:46.550369
2,43,3.8775336742401123,0.18894022703170776,4.06647390127182,2025-03-31 17:02:51.095983
2,44,3.8507490158081055,0.15462738275527954,4.005376398563385,2025-03-31 17:02:55.588997
2,45,3.767296314239502,0.22382080554962158,3.9911171197891235,2025-03-31 17:03:00.109061
2,46,3.9873533248901367,0.2989470064640045,4.286300331354141,2025-03-31 17:03:04.661349
2,47,4.068559646606445,0.1747991144657135,4.243358761072159,2025-03-31 17:03:09.171169
2,48,3.740788459777832,0.17105279862880707,3.911841258406639,2025-03-31 17:03:13.731634
2,49,3.927434206008911,0.1419338881969452,4.069368094205856,2025-03-31 17:03:18.261579
2,50,4.050602912902832,0.12561838328838348,4.1762212961912155,2025-03-31 17:03:22.752029
2,51,3.852214813232422,0.25504398345947266,4.1072587966918945,2025-03-31 17:03:27.230346
2,52,3.9496591091156006,0.1904720664024353,4.140131175518036,2025-03-31 17:03:31.765723
2,53,3.727510929107666,0.20158368349075317,3.929094612598419,2025-03-31 17:03:36.349516
2,54,3.8449177742004395,0.2308986783027649,4.075816452503204,2025-03-31 17:03:40.898882
2,55,3.6053247451782227,0.12742175161838531,3.732746496796608,2025-03-31 17:03:45.468562
2,56,3.8431780338287354,0.14090484380722046,3.984082877635956,2025-03-31 17:03:50.049911
3,1,3.8593897819519043,0.16987425088882446,4.029264032840729,2025-03-31 17:03:55.514523
3,2,3.887446403503418,0.18651261925697327,4.073959022760391,2025-03-31 17:04:00.078599
3,3,3.508619785308838,0.1406962275505066,3.6493160128593445,2025-03-31 17:04:04.582627
3,4,3.943350076675415,0.12363296747207642,4.0669830441474915,2025-03-31 17:04:09.095001
3,5,3.873124122619629,0.1566029191017151,4.029727041721344,2025-03-31 17:04:13.590301
3,6,3.8783979415893555,0.14110954105854034,4.019507482647896,2025-03-31 17:04:18.146211
3,7,3.7925639152526855,0.24799957871437073,4.040563493967056,2025-03-31 17:04:22.615855
3,8,3.422869920730591,0.15591475367546082,3.5787846744060516,2025-03-31 17:04:27.131431
3,9,3.685791492462158,0.12527421116828918,3.8110657036304474,2025-03-31 17:04:31.604299
3,10,3.774264097213745,0.1282794177532196,3.9025435149669647,2025-03-31 17:04:36.088494
3,11,3.7352190017700195,0.14521583914756775,3.8804348409175873,2025-03-31 17:04:40.607707
3,12,3.365617036819458,0.06188948079943657,3.4275065176188946,2025-03-31 17:04:45.189813
3,13,3.8000035285949707,0.186318039894104,3.9863215684890747,2025-03-31 17:04:49.734723
3,14,3.8327455520629883,0.23372100293636322,4.0664665549993515,2025-03-31 17:04:54.316800
3,15,3.988530158996582,0.17368263006210327,4.162212789058685,2025-03-31 17:04:58.910898
3,16,3.6656723022460938,0.09516532719135284,3.7608376294374466,2025-03-31 17:05:03.397735
3,17,3.552027463912964,0.07918651401996613,3.63121397793293,2025-03-31 17:05:07.964668
3,18,4.503779411315918,0.21032938361167908,4.714108794927597,2025-03-31 17:05:12.502224
3,19,3.6329474449157715,0.1245560497045517,3.757503494620323,2025-03-31 17:05:17.043989
3,20,3.626237154006958,0.11066354811191559,3.7369007021188736,2025-03-31 17:05:21.533679
3,21,3.8812057971954346,0.2194763571023941,4.100682154297829,2025-03-31 17:05:26.029086
3,22,3.9989871978759766,0.15609565377235413,4.155082851648331,2025-03-31 17:05:30.571381
3,23,4.148002624511719,0.13906902074813843,4.287071645259857,2025-03-31 17:05:35.110165
3,24,3.8254334926605225,0.15253928303718567,3.977972775697708,2025-03-31 17:05:39.679258
3,25,3.9762110710144043,0.1558975875377655,4.13210865855217,2025-03-31 17:05:44.203606
3,26,3.644968032836914,0.1779290735721588,3.822897106409073,2025-03-31 17:05:48.781666
3,27,4.039365768432617,0.2247002124786377,4.264065980911255,2025-03-31 17:05:53.380037
3,28,4.066954135894775,0.1614074558019638,4.228361591696739,2025-03-31 17:05:57.908104
3,29,3.9131112098693848,0.15563811361789703,4.068749323487282,2025-03-31 17:06:02.454901
3,30,3.5431628227233887,0.1432887315750122,3.686451554298401,2025-03-31 17:06:06.971300
3,31,3.765982151031494,0.2204752415418625,3.9864573925733566,2025-03-31 17:06:11.485919
3,32,3.776209831237793,0.23273035883903503,4.008940190076828,2025-03-31 17:06:16.020854
3,33,3.772552967071533,0.23813177645206451,4.010684743523598,2025-03-31 17:06:20.561501
3,34,3.634180784225464,0.14187566936016083,3.7760564535856247,2025-03-31 17:06:25.060947
3,35,4.299033164978027,0.20536299049854279,4.50439615547657,2025-03-31 17:06:29.574318
3,36,3.465373992919922,0.20145422220230103,3.666828215122223,2025-03-31 17:06:34.093293
3,37,3.718935966491699,0.20761506259441376,3.926551029086113,2025-03-31 17:06:38.568422
3,38,3.2484543323516846,0.11100607365369797,3.3594604060053825,2025-03-31 17:06:43.045164
3,39,4.333018779754639,0.18092256784439087,4.5139413475990295,2025-03-31 17:06:47.515892
3,40,3.5876269340515137,0.2055131196975708,3.7931400537490845,2025-03-31 17:06:51.979613
3,41,4.10826301574707,0.12691976130008698,4.235182777047157,2025-03-31 17:06:56.454260
3,42,3.578983783721924,0.1415407955646515,3.7205245792865753,2025-03-31 17:07:00.958335
3,43,3.786029100418091,0.1722339391708374,3.9582630395889282,2025-03-31 17:07:05.455470
3,44,3.732572078704834,0.1845085769891739,3.917080655694008,2025-03-31 17:07:10.134442
3,45,3.8119633197784424,0.06403730809688568,3.876000627875328,2025-03-31 17:07:14.830791
3,46,4.1092681884765625,0.173542320728302,4.2828105092048645,2025-03-31 17:07:19.440461
3,47,3.847226619720459,0.1662827730178833,4.013509392738342,2025-03-31 17:07:24.068416
3,48,3.966923475265503,0.2687818706035614,4.235705345869064,2025-03-31 17:07:28.679462
3,49,3.7060909271240234,0.1746254414319992,3.8807163685560226,2025-03-31 17:07:33.298008
3,50,3.8138041496276855,0.20750150084495544,4.021305650472641,2025-03-31 17:07:37.919793
3,51,3.6432409286499023,0.16884396970272064,3.812084898352623,2025-03-31 17:07:42.691026
3,52,3.542059898376465,0.10525629669427872,3.6473161950707436,2025-03-31 17:07:47.508653
3,53,4.000372409820557,0.24849198758602142,4.248864397406578,2025-03-31 17:07:52.202921
3,54,3.694031000137329,0.24862778186798096,3.94265878200531,2025-03-31 17:07:56.795820
3,55,3.7238664627075195,0.2335858941078186,3.957452356815338,2025-03-31 17:08:01.421274
3,56,3.6892576217651367,0.1250368356704712,3.814294457435608,2025-03-31 17:08:05.948243
4,1,4.024049758911133,0.1302286982536316,4.154278457164764,2025-03-31 17:08:11.432057
4,2,3.9589242935180664,0.15350982546806335,4.11243411898613,2025-03-31 17:08:15.917066
4,3,3.6115822792053223,0.2303280085325241,3.8419102877378464,2025-03-31 17:08:20.425382
4,4,3.872227668762207,0.21691203117370605,4.089139699935913,2025-03-31 17:08:24.910797
4,5,3.7170090675354004,0.21668747067451477,3.933696538209915,2025-03-31 17:08:29.450664
4,6,4.313111305236816,0.18980826437473297,4.502919569611549,2025-03-31 17:08:33.916754
4,7,3.974545955657959,0.15345679223537445,4.128002747893333,2025-03-31 17:08:38.487361
4,8,3.6665537357330322,0.26708167791366577,3.933635413646698,2025-03-31 17:08:43.108074
4,9,3.7806684970855713,0.16109707951545715,3.9417655766010284,2025-03-31 17:08:47.644178
4,10,3.8343639373779297,0.14036889374256134,3.974732831120491,2025-03-31 17:08:52.217380
4,11,3.979863166809082,0.11075219511985779,4.09061536192894,2025-03-31 17:08:56.727791
4,12,3.862963914871216,0.23567193746566772,4.0986358523368835,2025-03-31 17:09:01.315087
4,13,3.6409897804260254,0.1627652794122696,3.803755059838295,2025-03-31 17:09:05.840502
4,14,4.2513837814331055,0.18011780083179474,4.4315015822649,2025-03-31 17:09:10.362001
4,15,3.690948963165283,0.19528387486934662,3.88623283803463,2025-03-31 17:09:14.871964
4,16,3.760019302368164,0.14656536281108856,3.9065846651792526,2025-03-31 17:09:19.389664
4,17,3.626253366470337,0.2353718876838684,3.8616252541542053,2025-03-31 17:09:23.873702
4,18,3.8444271087646484,0.2788580358028412,4.12328514456749,2025-03-31 17:09:28.469706
4,19,3.6831870079040527,0.15798522531986237,3.841172233223915,2025-03-31 17:09:33.027171
4,20,4.0419816970825195,0.09312508255243301,4.1351067796349525,2025-03-31 17:09:37.652213
4,21,3.6374564170837402,0.13530200719833374,3.772758424282074,2025-03-31 17:09:42.224280
4,22,3.666842460632324,0.18792103230953217,3.8547634929418564,2025-03-31 17:09:46.826175
4,23,4.175202369689941,0.12283635139465332,4.298038721084595,2025-03-31 17:09:51.384139
4,24,3.8411285877227783,0.10565438121557236,3.9467829689383507,2025-03-31 17:09:55.955746
4,25,3.794106960296631,0.23398244380950928,4.02808940410614,2025-03-31 17:10:00.533476
4,26,4.349058151245117,0.23611439764499664,4.585172548890114,2025-03-31 17:10:05.124937
4,27,3.7300777435302734,0.2175641506910324,3.947641894221306,2025-03-31 17:10:09.633148
4,28,4.123648643493652,0.14539533853530884,4.269043982028961,2025-03-31 17:10:14.196583
4,29,3.7317633628845215,0.12551045417785645,3.857273817062378,2025-03-31 17:10:18.691105
4,30,3.757427215576172,0.16854773461818695,3.925974950194359,2025-03-31 17:10:23.188834
4,31,3.8412013053894043,0.18929998576641083,4.030501291155815,2025-03-31 17:10:27.672722
4,32,3.6278347969055176,0.10910382121801376,3.7369386181235313,2025-03-31 17:10:32.210125
4,33,3.848247528076172,0.09123267233371735,3.939480200409889,2025-03-31 17:10:36.717816
4,34,4.046184062957764,0.17597611248493195,4.222160175442696,2025-03-31 17:10:41.231526
4,35,3.744816303253174,0.08213195204734802,3.826948255300522,2025-03-31 17:10:45.782209
4,36,3.74560809135437,0.15816780924797058,3.9037759006023407,2025-03-31 17:10:50.311350
4,37,3.6410269737243652,0.1725044697523117,3.813531443476677,2025-03-31 17:10:54.848752
4,38,3.9833757877349854,0.20015943050384521,4.183535218238831,2025-03-31 17:10:59.382639
4,39,3.896757125854492,0.15539208054542542,4.052149206399918,2025-03-31 17:11:03.949610
4,40,4.011687755584717,0.12453248351812363,4.13622023910284,2025-03-31 17:11:08.491486
4,41,3.611614227294922,0.15819956362247467,3.7698137909173965,2025-03-31 17:11:13.004629
4,42,3.9004909992218018,0.19715900719165802,4.09765000641346,2025-03-31 17:11:17.487079
4,43,3.9076013565063477,0.0838267058134079,3.9914280623197556,2025-03-31 17:11:22.000699
4,44,3.6481852531433105,0.16059665381908417,3.8087819069623947,2025-03-31 17:11:26.529345
4,45,3.87412691116333,0.1896369904279709,4.063763901591301,2025-03-31 17:11:31.017451
4,46,3.6167640686035156,0.15256249904632568,3.7693265676498413,2025-03-31 17:11:35.571613
4,47,4.149646282196045,0.2064429670572281,4.356089249253273,2025-03-31 17:11:40.158606
4,48,3.767094135284424,0.13007143139839172,3.8971655666828156,2025-03-31 17:11:44.685296
4,49,3.739081859588623,0.13717815279960632,3.8762600123882294,2025-03-31 17:11:49.253246
4,50,3.9721641540527344,0.12320680171251297,4.095370955765247,2025-03-31 17:11:53.900348
4,51,3.677858352661133,0.2339411824941635,3.9117995351552963,2025-03-31 17:11:58.593604
4,52,4.132791042327881,0.1525551974773407,4.285346239805222,2025-03-31 17:12:03.120527
4,53,3.8135969638824463,0.13870221376419067,3.952299177646637,2025-03-31 17:12:07.544403
4,54,3.954502582550049,0.13861854374408722,4.093121126294136,2025-03-31 17:12:12.077275
4,55,3.9848239421844482,0.10541336238384247,4.090237304568291,2025-03-31 17:12:16.570196
4,56,3.685624837875366,0.22747637331485748,3.9131012111902237,2025-03-31 17:12:21.113042
5,1,3.675656795501709,0.16791300475597382,3.843569800257683,2025-03-31 17:12:26.508044
5,2,3.6928529739379883,0.09851264208555222,3.7913656160235405,2025-03-31 17:12:31.083443
5,3,3.958500862121582,0.15432144701480865,4.112822309136391,2025-03-31 17:12:35.664302
5,4,3.751917839050293,0.1422952562570572,3.89421309530735,2025-03-31 17:12:40.172230
5,5,3.8950414657592773,0.22624468803405762,4.121286153793335,2025-03-31 17:12:44.737186
5,6,3.9357264041900635,0.1633174866437912,4.099043890833855,2025-03-31 17:12:49.276503
5,7,3.5779240131378174,0.22845491766929626,3.8063789308071136,2025-03-31 17:12:53.775886
5,8,3.859743595123291,0.14622369408607483,4.005967289209366,2025-03-31 17:12:58.286073
5,9,4.046462059020996,0.14239948987960815,4.188861548900604,2025-03-31 17:13:02.783858
5,10,3.8592653274536133,0.13434654474258423,3.9936118721961975,2025-03-31 17:13:07.250269
5,11,3.7634904384613037,0.26797524094581604,4.03146567940712,2025-03-31 17:13:11.792844
5,12,3.791656255722046,0.10957768559455872,3.9012339413166046,2025-03-31 17:13:16.235526
5,13,3.763934850692749,0.20264340937137604,3.966578260064125,2025-03-31 17:13:20.681551
5,14,3.4599461555480957,0.19624030590057373,3.6561864614486694,2025-03-31 17:13:25.160948
5,15,3.874098539352417,0.2230198085308075,4.0971183478832245,2025-03-31 17:13:29.605259
5,16,4.02811336517334,0.1871846616268158,4.215298026800156,2025-03-31 17:13:34.166689
5,17,3.8476381301879883,0.10879263281822205,3.9564307630062103,2025-03-31 17:13:38.740397
5,18,3.605678081512451,0.20678505301475525,3.8124631345272064,2025-03-31 17:13:43.311513
5,19,3.6215405464172363,0.23751483857631683,3.859055384993553,2025-03-31 17:13:47.876435
5,20,3.5511510372161865,0.10237237066030502,3.6535234078764915,2025-03-31 17:13:52.478409
5,21,3.6376450061798096,0.19604997336864471,3.8336949795484543,2025-03-31 17:13:56.967654
5,22,3.8923020362854004,0.06695684790611267,3.959258884191513,2025-03-31 17:14:01.481140
5,23,3.716546058654785,0.20592975616455078,3.922475814819336,2025-03-31 17:14:05.892504
5,24,3.8653228282928467,0.192864790558815,4.058187618851662,2025-03-31 17:14:10.374245
5,25,3.652822494506836,0.11483155936002731,3.7676540538668633,2025-03-31 17:14:14.837745
5,26,3.7413547039031982,0.22889652848243713,3.9702512323856354,2025-03-31 17:14:19.298285
5,27,3.722806215286255,0.22642037272453308,3.949226588010788,2025-03-31 17:14:23.762734
5,28,3.7464404106140137,0.22675113379955292,3.9731915444135666,2025-03-31 17:14:28.312643
5,29,3.7868475914001465,0.12766383588314056,3.914511427283287,2025-03-31 17:14:32.783494
5,30,3.9438748359680176,0.3013303577899933,4.245205193758011,2025-03-31 17:14:37.281861
5,31,3.94008731842041,0.13070842623710632,4.0707957446575165,2025-03-31 17:14:41.798073
5,32,4.0497870445251465,0.16525457799434662,4.215041622519493,2025-03-31 17:14:46.341263
5,33,3.548231363296509,0.08975358307361603,3.637984946370125,2025-03-31 17:14:50.839946
5,34,3.5138192176818848,0.09363627433776855,3.6074554920196533,2025-03-31 17:14:55.342333
5,35,3.561702251434326,0.18564888834953308,3.7473511397838593,2025-03-31 17:14:59.829245
5,36,3.6882243156433105,0.1664566695690155,3.854680985212326,2025-03-31 17:15:04.293968
5,37,3.2235236167907715,0.1401476114988327,3.363671228289604,2025-03-31 17:15:08.755859
5,38,3.9458603858947754,0.09264953434467316,4.0385099202394485,2025-03-31 17:15:13.228705
5,39,3.54076886177063,0.2449905276298523,3.785759389400482,2025-03-31 17:15:17.723649
5,40,4.106746673583984,0.18771077692508698,4.294457450509071,2025-03-31 17:15:22.215722
5,41,3.8054842948913574,0.15517979860305786,3.9606640934944153,2025-03-31 17:15:26.698482
5,42,3.9864072799682617,0.09450492262840271,4.080912202596664,2025-03-31 17:15:31.167395
5,43,3.6841726303100586,0.17166346311569214,3.8558360934257507,2025-03-31 17:15:35.674989
5,44,3.9618959426879883,0.20496490597724915,4.166860848665237,2025-03-31 17:15:40.208223
5,45,4.102400779724121,0.21758465468883514,4.319985434412956,2025-03-31 17:15:44.671269
5,46,3.896214008331299,0.15829896926879883,4.054512977600098,2025-03-31 17:15:49.158084
5,47,3.8657257556915283,0.21098415553569794,4.076709911227226,2025-03-31 17:15:53.708840
5,48,4.060793876647949,0.14260436594486237,4.203398242592812,2025-03-31 17:15:58.244113
5,49,3.6618876457214355,0.14436809718608856,3.806255742907524,2025-03-31 17:16:02.713706
5,50,3.909153461456299,0.14335070550441742,4.052504166960716,2025-03-31 17:16:07.166658
5,51,4.073644638061523,0.20645402371883392,4.280098661780357,2025-03-31 17:16:11.621114
5,52,3.9116435050964355,0.1874208003282547,4.09906430542469,2025-03-31 17:16:16.095432
5,53,3.9995548725128174,0.21759729087352753,4.217152163386345,2025-03-31 17:16:20.505525
5,54,3.989532470703125,0.20167458057403564,4.191207051277161,2025-03-31 17:16:24.964891
5,55,4.184727668762207,0.2437075674533844,4.428435236215591,2025-03-31 17:16:29.403132
5,56,3.8743109703063965,0.16663596034049988,4.040946930646896,2025-03-31 17:16:33.849469
